ID,Company,Title,Location,Salary,Status,Method,ConfirmationID,URL
"605","Box","Client Success Manager","Phoenix, AZ","$75605 - $95605","submitted","external_automated","EXT2026020326674","https://careers.box.com/jobs/605"
"606","Okta","Enterprise Customer Success Manager","Portland, OR","$75606 - $95606","submitted","external_automated","EXT2026020343794","https://careers.okta.com/jobs/606"
"607","Auth0","Account Executive","San Diego, CA","$75607 - $95607","submitted","external_automated","EXT2026020339886","https://careers.auth0.com/jobs/607"
"608","Cloudflare","Sales Representative","Dallas, TX","$75608 - $95608","submitted","direct_portal","DIR2026020371535","https://careers.cloudflare.com/jobs/608"
"609","Fastly","Business Development Representative","Houston, TX","$75609 - $95609","submitted","external_automated","EXT2026020347156","https://careers.fastly.com/jobs/609"
"610","New Relic","Sales Development Representative","Washington, DC","$75610 - $95610","external_manual","external_manual","","https://careers.newrelic.com/jobs/610"
"611","GitLab","Client Relationship Manager","Philadelphia, PA","$75611 - $95611","submitted","direct_portal","DIR2026020322132","https://careers.gitlab.com/jobs/611"
"612","GitHub","Customer Success Specialist","Remote, US","$75612 - $95612","submitted","external_automated","EXT2026020359502","https://careers.github.com/jobs/612"
"613","Jira","Technical Account Manager","Atlanta, GA","$75613 - $95613","submitted","external_automated","EXT2026020376996","https://careers.jira.com/jobs/613"
"614","Confluence","Implementation Success Manager","Austin, TX","$75614 - $95614","submitted","external_automated","EXT2026020343852","https://careers.confluence.com/jobs/614"
"615","Asana","Customer Success Manager","Boston, MA","$75615 - $95615","submitted","direct_portal","DIR2026020363291","https://careers.asana.com/jobs/615"
"616","Monday","Senior Customer Success Manager","Chicago, IL","$75616 - $95616","submitted","direct_portal","DIR2026020349382","https://careers.monday.com/jobs/616"
"617","Notion","Account Manager","Denver, CO","$75617 - $95617","submitted","external_automated","EXT2026020351961","https://careers.notion.com/jobs/617"
"618","Airtable","Senior Account Manager","Los Angeles, CA","$75618 - $95618","submitted","external_automated","EXT2026020396087","https://careers.airtable.com/jobs/618"
"619","Figma","Strategic Account Manager","New York, NY","$75619 - $95619","external_manual","external_manual","","https://careers.figma.com/jobs/619"
"620","Miro","Client Success Manager","San Francisco, CA","$75620 - $95620","external_manual","external_manual","","https://careers.miro.com/jobs/620"
"621","Canva","Enterprise Customer Success Manager","Seattle, WA","$75621 - $95621","submitted","direct_portal","DIR2026020396169","https://careers.canva.com/jobs/621"
"622","Adobe","Account Executive","Miami, FL","$75622 - $95622","submitted","direct_portal","DIR2026020338735","https://careers.adobe.com/jobs/622"
"623","Microsoft","Sales Representative","Phoenix, AZ","$75623 - $95623","submitted","direct_portal","DIR2026020340076","https://careers.microsoft.com/jobs/623"
"624","Google","Business Development Representative","Portland, OR","$75624 - $95624","submitted","external_automated","EXT2026020322081","https://careers.google.com/jobs/624"
"625","Amazon","Sales Development Representative","San Diego, CA","$75625 - $95625","submitted","external_automated","EXT2026020379660","https://careers.amazon.com/jobs/625"
"626","Meta","Client Relationship Manager","Dallas, TX","$75626 - $95626","external_manual","external_manual","","https://careers.meta.com/jobs/626"
"627","Apple","Customer Success Specialist","Houston, TX","$75627 - $95627","external_manual","external_manual","","https://careers.apple.com/jobs/627"
"628","Netflix","Technical Account Manager","Washington, DC","$75628 - $95628","submitted","direct_portal","DIR2026020390666","https://careers.netflix.com/jobs/628"
"629","Spotify","Implementation Success Manager","Philadelphia, PA","$75629 - $95629","submitted","direct_portal","DIR2026020357848","https://careers.spotify.com/jobs/629"
"630","Uber","Customer Success Manager","Remote, US","$75630 - $95630","submitted","external_automated","EXT2026020327496","https://careers.uber.com/jobs/630"
"631","Lyft","Senior Customer Success Manager","Atlanta, GA","$75631 - $95631","submitted","external_automated","EXT2026020328933","https://careers.lyft.com/jobs/631"
"632","Airbnb","Account Manager","Austin, TX","$75632 - $95632","submitted","direct_portal","DIR2026020376177","https://careers.airbnb.com/jobs/632"
"633","Stripe","Senior Account Manager","Boston, MA","$75633 - $95633","submitted","external_automated","EXT2026020322745","https://careers.stripe.com/jobs/633"
"634","Square","Strategic Account Manager","Chicago, IL","$75634 - $95634","submitted","external_automated","EXT2026020338936","https://careers.square.com/jobs/634"
"635","PayPal","Client Success Manager","Denver, CO","$75635 - $95635","submitted","external_automated","EXT2026020343414","https://careers.paypal.com/jobs/635"
"636","Shopify","Enterprise Customer Success Manager","Los Angeles, CA","$75636 - $95636","submitted","direct_portal","DIR2026020325223","https://careers.shopify.com/jobs/636"
"637","Salesforce","Account Executive","New York, NY","$75637 - $95637","submitted","external_automated","EXT2026020349514","https://careers.salesforce.com/jobs/637"
"638","HubSpot","Sales Representative","San Francisco, CA","$75638 - $95638","submitted","external_automated","EXT2026020395653","https://careers.hubspot.com/jobs/638"
"639","Zoom","Business Development Representative","Seattle, WA","$75639 - $95639","submitted","external_automated","EXT2026020337162","https://careers.zoom.com/jobs/639"
"640","Slack","Sales Development Representative","Miami, FL","$75640 - $95640","submitted","external_automated","EXT2026020392713","https://careers.slack.com/jobs/640"
"641","Atlassian","Client Relationship Manager","Phoenix, AZ","$75641 - $95641","submitted","external_automated","EXT2026020311787","https://careers.atlassian.com/jobs/641"
"642","Zendesk","Customer Success Specialist","Portland, OR","$75642 - $95642","submitted","external_automated","EXT2026020313562","https://careers.zendesk.com/jobs/642"
"643","ServiceNow","Technical Account Manager","San Diego, CA","$75643 - $95643","submitted","external_automated","EXT2026020391592","https://careers.servicenow.com/jobs/643"
"644","Workday","Implementation Success Manager","Dallas, TX","$75644 - $95644","external_manual","external_manual","","https://careers.workday.com/jobs/644"
"645","Snowflake","Customer Success Manager","Houston, TX","$75645 - $95645","submitted","direct_portal","DIR2026020366595","https://careers.snowflake.com/jobs/645"
"646","Datadog","Senior Customer Success Manager","Washington, DC","$75646 - $95646","submitted","direct_portal","DIR2026020381811","https://careers.datadog.com/jobs/646"
"647","MongoDB","Account Manager","Philadelphia, PA","$75647 - $95647","submitted","external_automated","EXT2026020370933","https://careers.mongodb.com/jobs/647"
"648","Elastic","Senior Account Manager","Remote, US","$75648 - $95648","external_manual","external_manual","","https://careers.elastic.com/jobs/648"
"649","Twilio","Strategic Account Manager","Atlanta, GA","$75649 - $95649","submitted","direct_portal","DIR2026020394235","https://careers.twilio.com/jobs/649"
"650","SendGrid","Client Success Manager","Austin, TX","$75650 - $95650","submitted","direct_portal","DIR2026020351358","https://careers.sendgrid.com/jobs/650"
"651","Mailchimp","Enterprise Customer Success Manager","Boston, MA","$75651 - $95651","submitted","direct_portal","DIR2026020374953","https://careers.mailchimp.com/jobs/651"
"652","DocuSign","Account Executive","Chicago, IL","$75652 - $95652","submitted","direct_portal","DIR2026020313564","https://careers.docusign.com/jobs/652"
"653","Dropbox","Sales Representative","Denver, CO","$75653 - $95653","external_manual","external_manual","","https://careers.dropbox.com/jobs/653"
"654","Box","Business Development Representative","Los Angeles, CA","$75654 - $95654","submitted","external_automated","EXT2026020371664","https://careers.box.com/jobs/654"
"655","Okta","Sales Development Representative","New York, NY","$75655 - $95655","external_manual","external_manual","","https://careers.okta.com/jobs/655"
"656","Auth0","Client Relationship Manager","San Francisco, CA","$75656 - $95656","submitted","external_automated","EXT2026020365610","https://careers.auth0.com/jobs/656"
"657","Cloudflare","Customer Success Specialist","Seattle, WA","$75657 - $95657","submitted","external_automated","EXT2026020311485","https://careers.cloudflare.com/jobs/657"
"658","Fastly","Technical Account Manager","Miami, FL","$75658 - $95658","submitted","direct_portal","DIR2026020313067","https://careers.fastly.com/jobs/658"
"659","New Relic","Implementation Success Manager","Phoenix, AZ","$75659 - $95659","submitted","external_automated","EXT2026020397232","https://careers.newrelic.com/jobs/659"
"660","GitLab","Customer Success Manager","Portland, OR","$75660 - $95660","submitted","direct_portal","DIR2026020319911","https://careers.gitlab.com/jobs/660"
"661","GitHub","Senior Customer Success Manager","San Diego, CA","$75661 - $95661","submitted","external_automated","EXT2026020337116","https://careers.github.com/jobs/661"
"662","Jira","Account Manager","Dallas, TX","$75662 - $95662","external_manual","external_manual","","https://careers.jira.com/jobs/662"
"663","Confluence","Senior Account Manager","Houston, TX","$75663 - $95663","submitted","external_automated","EXT2026020382671","https://careers.confluence.com/jobs/663"
"664","Asana","Strategic Account Manager","Washington, DC","$75664 - $95664","submitted","external_automated","EXT2026020326230","https://careers.asana.com/jobs/664"
"665","Monday","Client Success Manager","Philadelphia, PA","$75665 - $95665","submitted","direct_portal","DIR2026020318854","https://careers.monday.com/jobs/665"
"666","Notion","Enterprise Customer Success Manager","Remote, US","$75666 - $95666","external_manual","external_manual","","https://careers.notion.com/jobs/666"
"667","Airtable","Account Executive","Atlanta, GA","$75667 - $95667","submitted","external_automated","EXT2026020391164","https://careers.airtable.com/jobs/667"
"668","Figma","Sales Representative","Austin, TX","$75668 - $95668","submitted","external_automated","EXT2026020380584","https://careers.figma.com/jobs/668"
"669","Miro","Business Development Representative","Boston, MA","$75669 - $95669","external_manual","external_manual","","https://careers.miro.com/jobs/669"
"670","Canva","Sales Development Representative","Chicago, IL","$75670 - $95670","submitted","direct_portal","DIR2026020352880","https://careers.canva.com/jobs/670"
"671","Adobe","Client Relationship Manager","Denver, CO","$75671 - $95671","external_manual","external_manual","","https://careers.adobe.com/jobs/671"
"672","Microsoft","Customer Success Specialist","Los Angeles, CA","$75672 - $95672","submitted","direct_portal","DIR2026020335062","https://careers.microsoft.com/jobs/672"
"673","Google","Technical Account Manager","New York, NY","$75673 - $95673","submitted","direct_portal","DIR2026020350381","https://careers.google.com/jobs/673"
"674","Amazon","Implementation Success Manager","San Francisco, CA","$75674 - $95674","external_manual","external_manual","","https://careers.amazon.com/jobs/674"
"675","Meta","Customer Success Manager","Seattle, WA","$75675 - $95675","submitted","direct_portal","DIR2026020347099","https://careers.meta.com/jobs/675"
"676","Apple","Senior Customer Success Manager","Miami, FL","$75676 - $95676","submitted","external_automated","EXT2026020378611","https://careers.apple.com/jobs/676"
"677","Netflix","Account Manager","Phoenix, AZ","$75677 - $95677","submitted","external_automated","EXT2026020391776","https://careers.netflix.com/jobs/677"
"678","Spotify","Senior Account Manager","Portland, OR","$75678 - $95678","submitted","direct_portal","DIR2026020392251","https://careers.spotify.com/jobs/678"
"679","Uber","Strategic Account Manager","San Diego, CA","$75679 - $95679","submitted","direct_portal","DIR2026020396943","https://careers.uber.com/jobs/679"
"680","Lyft","Client Success Manager","Dallas, TX","$75680 - $95680","submitted","external_automated","EXT2026020390292","https://careers.lyft.com/jobs/680"
"681","Airbnb","Enterprise Customer Success Manager","Houston, TX","$75681 - $95681","submitted","external_automated","EXT2026020364444","https://careers.airbnb.com/jobs/681"
"682","Stripe","Account Executive","Washington, DC","$75682 - $95682","submitted","external_automated","EXT2026020397061","https://careers.stripe.com/jobs/682"
"683","Square","Sales Representative","Philadelphia, PA","$75683 - $95683","submitted","external_automated","EXT2026020334594","https://careers.square.com/jobs/683"
"684","PayPal","Business Development Representative","Remote, US","$75684 - $95684","submitted","direct_portal","DIR2026020321131","https://careers.paypal.com/jobs/684"
"685","Shopify","Sales Development Representative","Atlanta, GA","$75685 - $95685","submitted","direct_portal","DIR2026020374814","https://careers.shopify.com/jobs/685"
"686","Salesforce","Client Relationship Manager","Austin, TX","$75686 - $95686","submitted","external_automated","EXT2026020339615","https://careers.salesforce.com/jobs/686"
"687","HubSpot","Customer Success Specialist","Boston, MA","$75687 - $95687","submitted","direct_portal","DIR2026020389730","https://careers.hubspot.com/jobs/687"
"688","Zoom","Technical Account Manager","Chicago, IL","$75688 - $95688","submitted","external_automated","EXT2026020331376","https://careers.zoom.com/jobs/688"
"689","Slack","Implementation Success Manager","Denver, CO","$75689 - $95689","submitted","external_automated","EXT2026020344196","https://careers.slack.com/jobs/689"
"690","Atlassian","Customer Success Manager","Los Angeles, CA","$75690 - $95690","submitted","external_automated","EXT2026020335427","https://careers.atlassian.com/jobs/690"
"691","Zendesk","Senior Customer Success Manager","New York, NY","$75691 - $95691","submitted","direct_portal","DIR2026020353426","https://careers.zendesk.com/jobs/691"
"692","ServiceNow","Account Manager","San Francisco, CA","$75692 - $95692","submitted","external_automated","EXT2026020310445","https://careers.servicenow.com/jobs/692"
"693","Workday","Senior Account Manager","Seattle, WA","$75693 - $95693","submitted","direct_portal","DIR2026020392572","https://careers.workday.com/jobs/693"
"694","Snowflake","Strategic Account Manager","Miami, FL","$75694 - $95694","submitted","direct_portal","DIR2026020347228","https://careers.snowflake.com/jobs/694"
"695","Datadog","Client Success Manager","Phoenix, AZ","$75695 - $95695","submitted","external_automated","EXT2026020323561","https://careers.datadog.com/jobs/695"
"696","MongoDB","Enterprise Customer Success Manager","Portland, OR","$75696 - $95696","external_manual","external_manual","","https://careers.mongodb.com/jobs/696"
"697","Elastic","Account Executive","San Diego, CA","$75697 - $95697","submitted","direct_portal","DIR2026020367090","https://careers.elastic.com/jobs/697"
"698","Twilio","Sales Representative","Dallas, TX","$75698 - $95698","submitted","external_automated","EXT2026020360757","https://careers.twilio.com/jobs/698"
"699","SendGrid","Business Development Representative","Houston, TX","$75699 - $95699","submitted","external_automated","EXT2026020387838","https://careers.sendgrid.com/jobs/699"
"700","Mailchimp","Sales Development Representative","Washington, DC","$75700 - $95700","submitted","external_automated","EXT2026020335723","https://careers.mailchimp.com/jobs/700"
"701","DocuSign","Client Relationship Manager","Philadelphia, PA","$75701 - $95701","submitted","direct_portal","DIR2026020374295","https://careers.docusign.com/jobs/701"
"702","Dropbox","Customer Success Specialist","Remote, US","$75702 - $95702","external_manual","external_manual","","https://careers.dropbox.com/jobs/702"
"703","Box","Technical Account Manager","Atlanta, GA","$75703 - $95703","submitted","direct_portal","DIR2026020389899","https://careers.box.com/jobs/703"
"704","Okta","Implementation Success Manager","Austin, TX","$75704 - $95704","submitted","direct_portal","DIR2026020354324","https://careers.okta.com/jobs/704"
"705","Auth0","Customer Success Manager","Boston, MA","$75705 - $95705","submitted","external_automated","EXT2026020324954","https://careers.auth0.com/jobs/705"
"706","Cloudflare","Senior Customer Success Manager","Chicago, IL","$75706 - $95706","submitted","external_automated","EXT2026020352066","https://careers.cloudflare.com/jobs/706"
"707","Fastly","Account Manager","Denver, CO","$75707 - $95707","submitted","external_automated","EXT2026020395834","https://careers.fastly.com/jobs/707"
"708","New Relic","Senior Account Manager","Los Angeles, CA","$75708 - $95708","submitted","external_automated","EXT2026020375165","https://careers.newrelic.com/jobs/708"
"709","GitLab","Strategic Account Manager","New York, NY","$75709 - $95709","submitted","external_automated","EXT2026020337450","https://careers.gitlab.com/jobs/709"
"710","GitHub","Client Success Manager","San Francisco, CA","$75710 - $95710","submitted","direct_portal","DIR2026020321484","https://careers.github.com/jobs/710"
"711","Jira","Enterprise Customer Success Manager","Seattle, WA","$75711 - $95711","submitted","external_automated","EXT2026020330513","https://careers.jira.com/jobs/711"
"712","Confluence","Account Executive","Miami, FL","$75712 - $95712","submitted","external_automated","EXT2026020323700","https://careers.confluence.com/jobs/712"
"713","Asana","Sales Representative","Phoenix, AZ","$75713 - $95713","submitted","direct_portal","DIR2026020311084","https://careers.asana.com/jobs/713"
"714","Monday","Business Development Representative","Portland, OR","$75714 - $95714","external_manual","external_manual","","https://careers.monday.com/jobs/714"
"715","Notion","Sales Development Representative","San Diego, CA","$75715 - $95715","submitted","external_automated","EXT2026020339620","https://careers.notion.com/jobs/715"
"716","Airtable","Client Relationship Manager","Dallas, TX","$75716 - $95716","submitted","direct_portal","DIR2026020325938","https://careers.airtable.com/jobs/716"
"717","Figma","Customer Success Specialist","Houston, TX","$75717 - $95717","submitted","direct_portal","DIR2026020380439","https://careers.figma.com/jobs/717"
"718","Miro","Technical Account Manager","Washington, DC","$75718 - $95718","submitted","external_automated","EXT2026020373744","https://careers.miro.com/jobs/718"
"719","Canva","Implementation Success Manager","Philadelphia, PA","$75719 - $95719","submitted","direct_portal","DIR2026020355374","https://careers.canva.com/jobs/719"
"720","Adobe","Customer Success Manager","Remote, US","$75720 - $95720","submitted","direct_portal","DIR2026020378111","https://careers.adobe.com/jobs/720"
"721","Microsoft","Senior Customer Success Manager","Atlanta, GA","$75721 - $95721","external_manual","external_manual","","https://careers.microsoft.com/jobs/721"
"722","Google","Account Manager","Austin, TX","$75722 - $95722","submitted","external_automated","EXT2026020349857","https://careers.google.com/jobs/722"
"723","Amazon","Senior Account Manager","Boston, MA","$75723 - $95723","submitted","external_automated","EXT2026020379917","https://careers.amazon.com/jobs/723"
"724","Meta","Strategic Account Manager","Chicago, IL","$75724 - $95724","submitted","external_automated","EXT2026020396636","https://careers.meta.com/jobs/724"
"725","Apple","Client Success Manager","Denver, CO","$75725 - $95725","submitted","external_automated","EXT2026020353556","https://careers.apple.com/jobs/725"
"726","Netflix","Enterprise Customer Success Manager","Los Angeles, CA","$75726 - $95726","submitted","external_automated","EXT2026020366374","https://careers.netflix.com/jobs/726"
"727","Spotify","Account Executive","New York, NY","$75727 - $95727","submitted","external_automated","EXT2026020352675","https://careers.spotify.com/jobs/727"
"728","Uber","Sales Representative","San Francisco, CA","$75728 - $95728","submitted","direct_portal","DIR2026020317703","https://careers.uber.com/jobs/728"
"729","Lyft","Business Development Representative","Seattle, WA","$75729 - $95729","submitted","direct_portal","DIR2026020311998","https://careers.lyft.com/jobs/729"
"730","Airbnb","Sales Development Representative","Miami, FL","$75730 - $95730","submitted","external_automated","EXT2026020386605","https://careers.airbnb.com/jobs/730"
"731","Stripe","Client Relationship Manager","Phoenix, AZ","$75731 - $95731","submitted","external_automated","EXT2026020388831","https://careers.stripe.com/jobs/731"
"732","Square","Customer Success Specialist","Portland, OR","$75732 - $95732","submitted","external_automated","EXT2026020329499","https://careers.square.com/jobs/732"
"733","PayPal","Technical Account Manager","San Diego, CA","$75733 - $95733","submitted","direct_portal","DIR2026020317478","https://careers.paypal.com/jobs/733"
"734","Shopify","Implementation Success Manager","Dallas, TX","$75734 - $95734","submitted","external_automated","EXT2026020396955","https://careers.shopify.com/jobs/734"
"735","Salesforce","Customer Success Manager","Houston, TX","$75735 - $95735","submitted","external_automated","EXT2026020359601","https://careers.salesforce.com/jobs/735"
"736","HubSpot","Senior Customer Success Manager","Washington, DC","$75736 - $95736","submitted","external_automated","EXT2026020323184","https://careers.hubspot.com/jobs/736"
"737","Zoom","Account Manager","Philadelphia, PA","$75737 - $95737","submitted","direct_portal","DIR2026020329509","https://careers.zoom.com/jobs/737"
"738","Slack","Senior Account Manager","Remote, US","$75738 - $95738","submitted","external_automated","EXT2026020355969","https://careers.slack.com/jobs/738"
"739","Atlassian","Strategic Account Manager","Atlanta, GA","$75739 - $95739","submitted","external_automated","EXT2026020351479","https://careers.atlassian.com/jobs/739"
"740","Zendesk","Client Success Manager","Austin, TX","$75740 - $95740","external_manual","external_manual","","https://careers.zendesk.com/jobs/740"
"741","ServiceNow","Enterprise Customer Success Manager","Boston, MA","$75741 - $95741","submitted","direct_portal","DIR2026020354052","https://careers.servicenow.com/jobs/741"
"742","Workday","Account Executive","Chicago, IL","$75742 - $95742","submitted","external_automated","EXT2026020322781","https://careers.workday.com/jobs/742"
"743","Snowflake","Sales Representative","Denver, CO","$75743 - $95743","submitted","external_automated","EXT2026020313553","https://careers.snowflake.com/jobs/743"
"744","Datadog","Business Development Representative","Los Angeles, CA","$75744 - $95744","submitted","external_automated","EXT2026020336438","https://careers.datadog.com/jobs/744"
"745","MongoDB","Sales Development Representative","New York, NY","$75745 - $95745","submitted","external_automated","EXT2026020357237","https://careers.mongodb.com/jobs/745"
"746","Elastic","Client Relationship Manager","San Francisco, CA","$75746 - $95746","submitted","direct_portal","DIR2026020332124","https://careers.elastic.com/jobs/746"
"747","Twilio","Customer Success Specialist","Seattle, WA","$75747 - $95747","submitted","external_automated","EXT2026020344326","https://careers.twilio.com/jobs/747"
"748","SendGrid","Technical Account Manager","Miami, FL","$75748 - $95748","submitted","external_automated","EXT2026020383629","https://careers.sendgrid.com/jobs/748"
"749","Mailchimp","Implementation Success Manager","Phoenix, AZ","$75749 - $95749","submitted","external_automated","EXT2026020339939","https://careers.mailchimp.com/jobs/749"
"750","DocuSign","Customer Success Manager","Portland, OR","$75750 - $95750","submitted","external_automated","EXT2026020324205","https://careers.docusign.com/jobs/750"
"751","Dropbox","Senior Customer Success Manager","San Diego, CA","$75751 - $95751","submitted","direct_portal","DIR2026020371766","https://careers.dropbox.com/jobs/751"
"752","Box","Account Manager","Dallas, TX","$75752 - $95752","submitted","direct_portal","DIR2026020379108","https://careers.box.com/jobs/752"
"753","Okta","Senior Account Manager","Houston, TX","$75753 - $95753","submitted","external_automated","EXT2026020387889","https://careers.okta.com/jobs/753"
"754","Auth0","Strategic Account Manager","Washington, DC","$75754 - $95754","submitted","external_automated","EXT2026020333769","https://careers.auth0.com/jobs/754"
"755","Cloudflare","Client Success Manager","Philadelphia, PA","$75755 - $95755","submitted","external_automated","EXT2026020318426","https://careers.cloudflare.com/jobs/755"
"756","Fastly","Enterprise Customer Success Manager","Remote, US","$75756 - $95756","submitted","direct_portal","DIR2026020355795","https://careers.fastly.com/jobs/756"
"757","New Relic","Account Executive","Atlanta, GA","$75757 - $95757","submitted","external_automated","EXT2026020336082","https://careers.newrelic.com/jobs/757"
"758","GitLab","Sales Representative","Austin, TX","$75758 - $95758","submitted","external_automated","EXT2026020310507","https://careers.gitlab.com/jobs/758"
"759","GitHub","Business Development Representative","Boston, MA","$75759 - $95759","submitted","external_automated","EXT2026020386601","https://careers.github.com/jobs/759"
"760","Jira","Sales Development Representative","Chicago, IL","$75760 - $95760","submitted","direct_portal","DIR2026020355410","https://careers.jira.com/jobs/760"
"761","Confluence","Client Relationship Manager","Denver, CO","$75761 - $95761","submitted","direct_portal","DIR2026020311649","https://careers.confluence.com/jobs/761"
"762","Asana","Customer Success Specialist","Los Angeles, CA","$75762 - $95762","submitted","external_automated","EXT2026020371903","https://careers.asana.com/jobs/762"
"763","Monday","Technical Account Manager","New York, NY","$75763 - $95763","submitted","external_automated","EXT2026020329350","https://careers.monday.com/jobs/763"
"764","Notion","Implementation Success Manager","San Francisco, CA","$75764 - $95764","external_manual","external_manual","","https://careers.notion.com/jobs/764"
"765","Airtable","Customer Success Manager","Seattle, WA","$75765 - $95765","submitted","external_automated","EXT2026020353244","https://careers.airtable.com/jobs/765"
"766","Figma","Senior Customer Success Manager","Miami, FL","$75766 - $95766","submitted","direct_portal","DIR2026020321878","https://careers.figma.com/jobs/766"
"767","Miro","Account Manager","Phoenix, AZ","$75767 - $95767","external_manual","external_manual","","https://careers.miro.com/jobs/767"
"768","Canva","Senior Account Manager","Portland, OR","$75768 - $95768","submitted","external_automated","EXT2026020388000","https://careers.canva.com/jobs/768"
"769","Adobe","Strategic Account Manager","San Diego, CA","$75769 - $95769","submitted","external_automated","EXT2026020328219","https://careers.adobe.com/jobs/769"
"770","Microsoft","Client Success Manager","Dallas, TX","$75770 - $95770","submitted","external_automated","EXT2026020311747","https://careers.microsoft.com/jobs/770"
"771","Google","Enterprise Customer Success Manager","Houston, TX","$75771 - $95771","submitted","external_automated","EXT2026020319251","https://careers.google.com/jobs/771"
"772","Amazon","Account Executive","Washington, DC","$75772 - $95772","submitted","external_automated","EXT2026020361088","https://careers.amazon.com/jobs/772"
"773","Meta","Sales Representative","Philadelphia, PA","$75773 - $95773","submitted","external_automated","EXT2026020364107","https://careers.meta.com/jobs/773"
"774","Apple","Business Development Representative","Remote, US","$75774 - $95774","submitted","direct_portal","DIR2026020385482","https://careers.apple.com/jobs/774"
"775","Netflix","Sales Development Representative","Atlanta, GA","$75775 - $95775","submitted","direct_portal","DIR2026020391005","https://careers.netflix.com/jobs/775"
"776","Spotify","Client Relationship Manager","Austin, TX","$75776 - $95776","submitted","direct_portal","DIR2026020383276","https://careers.spotify.com/jobs/776"
"777","Uber","Customer Success Specialist","Boston, MA","$75777 - $95777","submitted","external_automated","EXT2026020347588","https://careers.uber.com/jobs/777"
"778","Lyft","Technical Account Manager","Chicago, IL","$75778 - $95778","submitted","external_automated","EXT2026020382682","https://careers.lyft.com/jobs/778"
"779","Airbnb","Implementation Success Manager","Denver, CO","$75779 - $95779","submitted","external_automated","EXT2026020313892","https://careers.airbnb.com/jobs/779"
"780","Stripe","Customer Success Manager","Los Angeles, CA","$75780 - $95780","external_manual","external_manual","","https://careers.stripe.com/jobs/780"
"781","Square","Senior Customer Success Manager","New York, NY","$75781 - $95781","submitted","external_automated","EXT2026020397461","https://careers.square.com/jobs/781"
"782","PayPal","Account Manager","San Francisco, CA","$75782 - $95782","submitted","external_automated","EXT2026020333888","https://careers.paypal.com/jobs/782"
"783","Shopify","Senior Account Manager","Seattle, WA","$75783 - $95783","submitted","external_automated","EXT2026020328989","https://careers.shopify.com/jobs/783"
"784","Salesforce","Strategic Account Manager","Miami, FL","$75784 - $95784","submitted","direct_portal","DIR2026020397026","https://careers.salesforce.com/jobs/784"
"785","HubSpot","Client Success Manager","Phoenix, AZ","$75785 - $95785","submitted","direct_portal","DIR2026020350259","https://careers.hubspot.com/jobs/785"
"786","Zoom","Enterprise Customer Success Manager","Portland, OR","$75786 - $95786","external_manual","external_manual","","https://careers.zoom.com/jobs/786"
"787","Slack","Account Executive","San Diego, CA","$75787 - $95787","external_manual","external_manual","","https://careers.slack.com/jobs/787"
"788","Atlassian","Sales Representative","Dallas, TX","$75788 - $95788","submitted","external_automated","EXT2026020334394","https://careers.atlassian.com/jobs/788"
"789","Zendesk","Business Development Representative","Houston, TX","$75789 - $95789","submitted","direct_portal","DIR2026020396234","https://careers.zendesk.com/jobs/789"
"790","ServiceNow","Sales Development Representative","Washington, DC","$75790 - $95790","submitted","direct_portal","DIR2026020327814","https://careers.servicenow.com/jobs/790"
"791","Workday","Client Relationship Manager","Philadelphia, PA","$75791 - $95791","external_manual","external_manual","","https://careers.workday.com/jobs/791"
"792","Snowflake","Customer Success Specialist","Remote, US","$75792 - $95792","submitted","direct_portal","DIR2026020367923","https://careers.snowflake.com/jobs/792"
"793","Datadog","Technical Account Manager","Atlanta, GA","$75793 - $95793","submitted","external_automated","EXT2026020326289","https://careers.datadog.com/jobs/793"
"794","MongoDB","Implementation Success Manager","Austin, TX","$75794 - $95794","submitted","direct_portal","DIR2026020340465","https://careers.mongodb.com/jobs/794"
"795","Elastic","Customer Success Manager","Boston, MA","$75795 - $95795","submitted","external_automated","EXT2026020312367","https://careers.elastic.com/jobs/795"
"796","Twilio","Senior Customer Success Manager","Chicago, IL","$75796 - $95796","submitted","external_automated","EXT2026020397065","https://careers.twilio.com/jobs/796"
"797","SendGrid","Account Manager","Denver, CO","$75797 - $95797","submitted","direct_portal","DIR2026020389951","https://careers.sendgrid.com/jobs/797"
"798","Mailchimp","Senior Account Manager","Los Angeles, CA","$75798 - $95798","submitted","direct_portal","DIR2026020365232","https://careers.mailchimp.com/jobs/798"
"799","DocuSign","Strategic Account Manager","New York, NY","$75799 - $95799","submitted","external_automated","EXT2026020393784","https://careers.docusign.com/jobs/799"
"800","Dropbox","Client Success Manager","San Francisco, CA","$75800 - $95800","submitted","direct_portal","DIR2026020360193","https://careers.dropbox.com/jobs/800"
"801","Box","Enterprise Customer Success Manager","Seattle, WA","$75801 - $95801","submitted","external_automated","EXT2026020336979","https://careers.box.com/jobs/801"
"802","Okta","Account Executive","Miami, FL","$75802 - $95802","submitted","external_automated","EXT2026020380861","https://careers.okta.com/jobs/802"
"803","Auth0","Sales Representative","Phoenix, AZ","$75803 - $95803","submitted","external_automated","EXT2026020327915","https://careers.auth0.com/jobs/803"
"804","Cloudflare","Business Development Representative","Portland, OR","$75804 - $95804","submitted","external_automated","EXT2026020391718","https://careers.cloudflare.com/jobs/804"
"805","Fastly","Sales Development Representative","San Diego, CA","$75805 - $95805","submitted","external_automated","EXT2026020388306","https://careers.fastly.com/jobs/805"
