ID,Company,Title,Location,Salary,Status,Method,ConfirmationID,URL
"608","Cloudflare","Sales Representative","Dallas, TX","$75608 - $95608","submitted","external_automated","EXT2026020399331","https://careers.cloudflare.com/jobs/608"
"609","Fastly","Business Development Representative","Houston, TX","$75609 - $95609","submitted","external_automated","EXT2026020372887","https://careers.fastly.com/jobs/609"
"610","New Relic","Sales Development Representative","Washington, DC","$75610 - $95610","submitted","direct_portal","DIR2026020338066","https://careers.newrelic.com/jobs/610"
"611","GitLab","Client Relationship Manager","Philadelphia, PA","$75611 - $95611","submitted","external_automated","EXT2026020394798","https://careers.gitlab.com/jobs/611"
"612","GitHub","Customer Success Specialist","Remote, US","$75612 - $95612","submitted","direct_portal","DIR2026020335214","https://careers.github.com/jobs/612"
"613","Jira","Technical Account Manager","Atlanta, GA","$75613 - $95613","submitted","external_automated","EXT2026020318705","https://careers.jira.com/jobs/613"
"614","Confluence","Implementation Success Manager","Austin, TX","$75614 - $95614","submitted","external_automated","EXT2026020336854","https://careers.confluence.com/jobs/614"
"615","Asana","Customer Success Manager","Boston, MA","$75615 - $95615","submitted","external_automated","EXT2026020356686","https://careers.asana.com/jobs/615"
"616","Monday","Senior Customer Success Manager","Chicago, IL","$75616 - $95616","external_manual","external_manual","","https://careers.monday.com/jobs/616"
"617","Notion","Account Manager","Denver, CO","$75617 - $95617","submitted","direct_portal","DIR2026020355925","https://careers.notion.com/jobs/617"
"618","Airtable","Senior Account Manager","Los Angeles, CA","$75618 - $95618","external_manual","external_manual","","https://careers.airtable.com/jobs/618"
"619","Figma","Strategic Account Manager","New York, NY","$75619 - $95619","submitted","direct_portal","DIR2026020390212","https://careers.figma.com/jobs/619"
"620","Miro","Client Success Manager","San Francisco, CA","$75620 - $95620","external_manual","external_manual","","https://careers.miro.com/jobs/620"
"621","Canva","Enterprise Customer Success Manager","Seattle, WA","$75621 - $95621","submitted","external_automated","EXT2026020351691","https://careers.canva.com/jobs/621"
"622","Adobe","Account Executive","Miami, FL","$75622 - $95622","submitted","external_automated","EXT2026020386875","https://careers.adobe.com/jobs/622"
"623","Microsoft","Sales Representative","Phoenix, AZ","$75623 - $95623","submitted","direct_portal","DIR2026020349676","https://careers.microsoft.com/jobs/623"
"624","Google","Business Development Representative","Portland, OR","$75624 - $95624","submitted","external_automated","EXT2026020337085","https://careers.google.com/jobs/624"
"625","Amazon","Sales Development Representative","San Diego, CA","$75625 - $95625","submitted","external_automated","EXT2026020316013","https://careers.amazon.com/jobs/625"
"626","Meta","Client Relationship Manager","Dallas, TX","$75626 - $95626","submitted","external_automated","EXT2026020310569","https://careers.meta.com/jobs/626"
"627","Apple","Customer Success Specialist","Houston, TX","$75627 - $95627","submitted","external_automated","EXT2026020367515","https://careers.apple.com/jobs/627"
"628","Netflix","Technical Account Manager","Washington, DC","$75628 - $95628","submitted","direct_portal","DIR2026020325099","https://careers.netflix.com/jobs/628"
"629","Spotify","Implementation Success Manager","Philadelphia, PA","$75629 - $95629","submitted","external_automated","EXT2026020358027","https://careers.spotify.com/jobs/629"
"630","Uber","Customer Success Manager","Remote, US","$75630 - $95630","submitted","external_automated","EXT2026020347178","https://careers.uber.com/jobs/630"
"631","Lyft","Senior Customer Success Manager","Atlanta, GA","$75631 - $95631","submitted","direct_portal","DIR2026020386179","https://careers.lyft.com/jobs/631"
"632","Airbnb","Account Manager","Austin, TX","$75632 - $95632","submitted","direct_portal","DIR2026020383191","https://careers.airbnb.com/jobs/632"
"633","Stripe","Senior Account Manager","Boston, MA","$75633 - $95633","submitted","direct_portal","DIR2026020361403","https://careers.stripe.com/jobs/633"
"634","Square","Strategic Account Manager","Chicago, IL","$75634 - $95634","submitted","direct_portal","DIR2026020339771","https://careers.square.com/jobs/634"
"635","PayPal","Client Success Manager","Denver, CO","$75635 - $95635","submitted","external_automated","EXT2026020319765","https://careers.paypal.com/jobs/635"
"636","Shopify","Enterprise Customer Success Manager","Los Angeles, CA","$75636 - $95636","submitted","external_automated","EXT2026020341624","https://careers.shopify.com/jobs/636"
"637","Salesforce","Account Executive","New York, NY","$75637 - $95637","submitted","direct_portal","DIR2026020393932","https://careers.salesforce.com/jobs/637"
"638","HubSpot","Sales Representative","San Francisco, CA","$75638 - $95638","submitted","direct_portal","DIR2026020348494","https://careers.hubspot.com/jobs/638"
"639","Zoom","Business Development Representative","Seattle, WA","$75639 - $95639","submitted","external_automated","EXT2026020377327","https://careers.zoom.com/jobs/639"
"640","Slack","Sales Development Representative","Miami, FL","$75640 - $95640","submitted","direct_portal","DIR2026020348024","https://careers.slack.com/jobs/640"
"641","Atlassian","Client Relationship Manager","Phoenix, AZ","$75641 - $95641","submitted","direct_portal","DIR2026020365273","https://careers.atlassian.com/jobs/641"
"642","Zendesk","Customer Success Specialist","Portland, OR","$75642 - $95642","external_manual","external_manual","","https://careers.zendesk.com/jobs/642"
"643","ServiceNow","Technical Account Manager","San Diego, CA","$75643 - $95643","submitted","external_automated","EXT2026020352275","https://careers.servicenow.com/jobs/643"
"644","Workday","Implementation Success Manager","Dallas, TX","$75644 - $95644","submitted","external_automated","EXT2026020327575","https://careers.workday.com/jobs/644"
"645","Snowflake","Customer Success Manager","Houston, TX","$75645 - $95645","submitted","external_automated","EXT2026020350800","https://careers.snowflake.com/jobs/645"
"646","Datadog","Senior Customer Success Manager","Washington, DC","$75646 - $95646","submitted","external_automated","EXT2026020350201","https://careers.datadog.com/jobs/646"
"647","MongoDB","Account Manager","Philadelphia, PA","$75647 - $95647","submitted","external_automated","EXT2026020323451","https://careers.mongodb.com/jobs/647"
"648","Elastic","Senior Account Manager","Remote, US","$75648 - $95648","external_manual","external_manual","","https://careers.elastic.com/jobs/648"
"649","Twilio","Strategic Account Manager","Atlanta, GA","$75649 - $95649","submitted","external_automated","EXT2026020350135","https://careers.twilio.com/jobs/649"
"650","SendGrid","Client Success Manager","Austin, TX","$75650 - $95650","submitted","external_automated","EXT2026020330107","https://careers.sendgrid.com/jobs/650"
"651","Mailchimp","Enterprise Customer Success Manager","Boston, MA","$75651 - $95651","submitted","direct_portal","DIR2026020389358","https://careers.mailchimp.com/jobs/651"
"652","DocuSign","Account Executive","Chicago, IL","$75652 - $95652","external_manual","external_manual","","https://careers.docusign.com/jobs/652"
"653","Dropbox","Sales Representative","Denver, CO","$75653 - $95653","external_manual","external_manual","","https://careers.dropbox.com/jobs/653"
"654","Box","Business Development Representative","Los Angeles, CA","$75654 - $95654","submitted","external_automated","EXT2026020357273","https://careers.box.com/jobs/654"
"655","Okta","Sales Development Representative","New York, NY","$75655 - $95655","external_manual","external_manual","","https://careers.okta.com/jobs/655"
"656","Auth0","Client Relationship Manager","San Francisco, CA","$75656 - $95656","submitted","external_automated","EXT2026020337587","https://careers.auth0.com/jobs/656"
"657","Cloudflare","Customer Success Specialist","Seattle, WA","$75657 - $95657","submitted","direct_portal","DIR2026020322370","https://careers.cloudflare.com/jobs/657"
"658","Fastly","Technical Account Manager","Miami, FL","$75658 - $95658","submitted","external_automated","EXT2026020336683","https://careers.fastly.com/jobs/658"
"659","New Relic","Implementation Success Manager","Phoenix, AZ","$75659 - $95659","submitted","direct_portal","DIR2026020398067","https://careers.newrelic.com/jobs/659"
"660","GitLab","Customer Success Manager","Portland, OR","$75660 - $95660","submitted","external_automated","EXT2026020344234","https://careers.gitlab.com/jobs/660"
"661","GitHub","Senior Customer Success Manager","San Diego, CA","$75661 - $95661","submitted","external_automated","EXT2026020332911","https://careers.github.com/jobs/661"
"662","Jira","Account Manager","Dallas, TX","$75662 - $95662","submitted","external_automated","EXT2026020313281","https://careers.jira.com/jobs/662"
"663","Confluence","Senior Account Manager","Houston, TX","$75663 - $95663","submitted","external_automated","EXT2026020324823","https://careers.confluence.com/jobs/663"
"664","Asana","Strategic Account Manager","Washington, DC","$75664 - $95664","external_manual","external_manual","","https://careers.asana.com/jobs/664"
"665","Monday","Client Success Manager","Philadelphia, PA","$75665 - $95665","submitted","external_automated","EXT2026020376495","https://careers.monday.com/jobs/665"
"666","Notion","Enterprise Customer Success Manager","Remote, US","$75666 - $95666","external_manual","external_manual","","https://careers.notion.com/jobs/666"
"667","Airtable","Account Executive","Atlanta, GA","$75667 - $95667","submitted","external_automated","EXT2026020399115","https://careers.airtable.com/jobs/667"
"668","Figma","Sales Representative","Austin, TX","$75668 - $95668","submitted","external_automated","EXT2026020317882","https://careers.figma.com/jobs/668"
"669","Miro","Business Development Representative","Boston, MA","$75669 - $95669","submitted","external_automated","EXT2026020351616","https://careers.miro.com/jobs/669"
"670","Canva","Sales Development Representative","Chicago, IL","$75670 - $95670","submitted","external_automated","EXT2026020337303","https://careers.canva.com/jobs/670"
"671","Adobe","Client Relationship Manager","Denver, CO","$75671 - $95671","submitted","external_automated","EXT2026020321622","https://careers.adobe.com/jobs/671"
"672","Microsoft","Customer Success Specialist","Los Angeles, CA","$75672 - $95672","submitted","external_automated","EXT2026020363578","https://careers.microsoft.com/jobs/672"
"673","Google","Technical Account Manager","New York, NY","$75673 - $95673","submitted","direct_portal","DIR2026020379583","https://careers.google.com/jobs/673"
"674","Amazon","Implementation Success Manager","San Francisco, CA","$75674 - $95674","submitted","external_automated","EXT2026020379184","https://careers.amazon.com/jobs/674"
"675","Meta","Customer Success Manager","Seattle, WA","$75675 - $95675","submitted","external_automated","EXT2026020360407","https://careers.meta.com/jobs/675"
"676","Apple","Senior Customer Success Manager","Miami, FL","$75676 - $95676","submitted","external_automated","EXT2026020355431","https://careers.apple.com/jobs/676"
"677","Netflix","Account Manager","Phoenix, AZ","$75677 - $95677","submitted","external_automated","EXT2026020310295","https://careers.netflix.com/jobs/677"
"678","Spotify","Senior Account Manager","Portland, OR","$75678 - $95678","submitted","external_automated","EXT2026020381831","https://careers.spotify.com/jobs/678"
"679","Uber","Strategic Account Manager","San Diego, CA","$75679 - $95679","submitted","external_automated","EXT2026020366161","https://careers.uber.com/jobs/679"
"680","Lyft","Client Success Manager","Dallas, TX","$75680 - $95680","submitted","external_automated","EXT2026020369389","https://careers.lyft.com/jobs/680"
"681","Airbnb","Enterprise Customer Success Manager","Houston, TX","$75681 - $95681","submitted","direct_portal","DIR2026020333469","https://careers.airbnb.com/jobs/681"
"682","Stripe","Account Executive","Washington, DC","$75682 - $95682","submitted","external_automated","EXT2026020393586","https://careers.stripe.com/jobs/682"
"683","Square","Sales Representative","Philadelphia, PA","$75683 - $95683","submitted","external_automated","EXT2026020317716","https://careers.square.com/jobs/683"
"684","PayPal","Business Development Representative","Remote, US","$75684 - $95684","submitted","external_automated","EXT2026020348670","https://careers.paypal.com/jobs/684"
"685","Shopify","Sales Development Representative","Atlanta, GA","$75685 - $95685","submitted","external_automated","EXT2026020377824","https://careers.shopify.com/jobs/685"
"686","Salesforce","Client Relationship Manager","Austin, TX","$75686 - $95686","submitted","direct_portal","DIR2026020353294","https://careers.salesforce.com/jobs/686"
"687","HubSpot","Customer Success Specialist","Boston, MA","$75687 - $95687","submitted","external_automated","EXT2026020372487","https://careers.hubspot.com/jobs/687"
"688","Zoom","Technical Account Manager","Chicago, IL","$75688 - $95688","submitted","external_automated","EXT2026020339695","https://careers.zoom.com/jobs/688"
"689","Slack","Implementation Success Manager","Denver, CO","$75689 - $95689","submitted","external_automated","EXT2026020323551","https://careers.slack.com/jobs/689"
"690","Atlassian","Customer Success Manager","Los Angeles, CA","$75690 - $95690","submitted","external_automated","EXT2026020386978","https://careers.atlassian.com/jobs/690"
"691","Zendesk","Senior Customer Success Manager","New York, NY","$75691 - $95691","submitted","direct_portal","DIR2026020319318","https://careers.zendesk.com/jobs/691"
"692","ServiceNow","Account Manager","San Francisco, CA","$75692 - $95692","submitted","external_automated","EXT2026020392211","https://careers.servicenow.com/jobs/692"
"693","Workday","Senior Account Manager","Seattle, WA","$75693 - $95693","submitted","direct_portal","DIR2026020334209","https://careers.workday.com/jobs/693"
"694","Snowflake","Strategic Account Manager","Miami, FL","$75694 - $95694","submitted","direct_portal","DIR2026020374851","https://careers.snowflake.com/jobs/694"
"695","Datadog","Client Success Manager","Phoenix, AZ","$75695 - $95695","submitted","direct_portal","DIR2026020339070","https://careers.datadog.com/jobs/695"
"696","MongoDB","Enterprise Customer Success Manager","Portland, OR","$75696 - $95696","external_manual","external_manual","","https://careers.mongodb.com/jobs/696"
"697","Elastic","Account Executive","San Diego, CA","$75697 - $95697","submitted","external_automated","EXT2026020351419","https://careers.elastic.com/jobs/697"
"698","Twilio","Sales Representative","Dallas, TX","$75698 - $95698","submitted","external_automated","EXT2026020325088","https://careers.twilio.com/jobs/698"
"699","SendGrid","Business Development Representative","Houston, TX","$75699 - $95699","submitted","external_automated","EXT2026020360568","https://careers.sendgrid.com/jobs/699"
"700","Mailchimp","Sales Development Representative","Washington, DC","$75700 - $95700","submitted","external_automated","EXT2026020397780","https://careers.mailchimp.com/jobs/700"
"701","DocuSign","Client Relationship Manager","Philadelphia, PA","$75701 - $95701","external_manual","external_manual","","https://careers.docusign.com/jobs/701"
"702","Dropbox","Customer Success Specialist","Remote, US","$75702 - $95702","submitted","external_automated","EXT2026020357040","https://careers.dropbox.com/jobs/702"
"703","Box","Technical Account Manager","Atlanta, GA","$75703 - $95703","submitted","external_automated","EXT2026020380401","https://careers.box.com/jobs/703"
"704","Okta","Implementation Success Manager","Austin, TX","$75704 - $95704","submitted","direct_portal","DIR2026020362386","https://careers.okta.com/jobs/704"
"705","Auth0","Customer Success Manager","Boston, MA","$75705 - $95705","external_manual","external_manual","","https://careers.auth0.com/jobs/705"
"706","Cloudflare","Senior Customer Success Manager","Chicago, IL","$75706 - $95706","submitted","external_automated","EXT2026020326685","https://careers.cloudflare.com/jobs/706"
"707","Fastly","Account Manager","Denver, CO","$75707 - $95707","external_manual","external_manual","","https://careers.fastly.com/jobs/707"
"708","New Relic","Senior Account Manager","Los Angeles, CA","$75708 - $95708","external_manual","external_manual","","https://careers.newrelic.com/jobs/708"
"709","GitLab","Strategic Account Manager","New York, NY","$75709 - $95709","submitted","direct_portal","DIR2026020323867","https://careers.gitlab.com/jobs/709"
"710","GitHub","Client Success Manager","San Francisco, CA","$75710 - $95710","submitted","external_automated","EXT2026020347777","https://careers.github.com/jobs/710"
"711","Jira","Enterprise Customer Success Manager","Seattle, WA","$75711 - $95711","submitted","external_automated","EXT2026020398153","https://careers.jira.com/jobs/711"
"712","Confluence","Account Executive","Miami, FL","$75712 - $95712","external_manual","external_manual","","https://careers.confluence.com/jobs/712"
"713","Asana","Sales Representative","Phoenix, AZ","$75713 - $95713","submitted","direct_portal","DIR2026020390132","https://careers.asana.com/jobs/713"
"714","Monday","Business Development Representative","Portland, OR","$75714 - $95714","submitted","external_automated","EXT2026020321797","https://careers.monday.com/jobs/714"
"715","Notion","Sales Development Representative","San Diego, CA","$75715 - $95715","submitted","direct_portal","DIR2026020318846","https://careers.notion.com/jobs/715"
"716","Airtable","Client Relationship Manager","Dallas, TX","$75716 - $95716","submitted","external_automated","EXT2026020317390","https://careers.airtable.com/jobs/716"
"717","Figma","Customer Success Specialist","Houston, TX","$75717 - $95717","submitted","external_automated","EXT2026020355671","https://careers.figma.com/jobs/717"
"718","Miro","Technical Account Manager","Washington, DC","$75718 - $95718","submitted","direct_portal","DIR2026020397870","https://careers.miro.com/jobs/718"
"719","Canva","Implementation Success Manager","Philadelphia, PA","$75719 - $95719","external_manual","external_manual","","https://careers.canva.com/jobs/719"
"720","Adobe","Customer Success Manager","Remote, US","$75720 - $95720","submitted","external_automated","EXT2026020371833","https://careers.adobe.com/jobs/720"
"721","Microsoft","Senior Customer Success Manager","Atlanta, GA","$75721 - $95721","submitted","direct_portal","DIR2026020320335","https://careers.microsoft.com/jobs/721"
"722","Google","Account Manager","Austin, TX","$75722 - $95722","submitted","external_automated","EXT2026020347252","https://careers.google.com/jobs/722"
"723","Amazon","Senior Account Manager","Boston, MA","$75723 - $95723","submitted","direct_portal","DIR2026020340078","https://careers.amazon.com/jobs/723"
"724","Meta","Strategic Account Manager","Chicago, IL","$75724 - $95724","external_manual","external_manual","","https://careers.meta.com/jobs/724"
"725","Apple","Client Success Manager","Denver, CO","$75725 - $95725","submitted","external_automated","EXT2026020327926","https://careers.apple.com/jobs/725"
"726","Netflix","Enterprise Customer Success Manager","Los Angeles, CA","$75726 - $95726","submitted","direct_portal","DIR2026020368269","https://careers.netflix.com/jobs/726"
"727","Spotify","Account Executive","New York, NY","$75727 - $95727","external_manual","external_manual","","https://careers.spotify.com/jobs/727"
"728","Uber","Sales Representative","San Francisco, CA","$75728 - $95728","submitted","direct_portal","DIR2026020342032","https://careers.uber.com/jobs/728"
"729","Lyft","Business Development Representative","Seattle, WA","$75729 - $95729","submitted","external_automated","EXT2026020346694","https://careers.lyft.com/jobs/729"
"730","Airbnb","Sales Development Representative","Miami, FL","$75730 - $95730","submitted","external_automated","EXT2026020331575","https://careers.airbnb.com/jobs/730"
"731","Stripe","Client Relationship Manager","Phoenix, AZ","$75731 - $95731","submitted","external_automated","EXT2026020375048","https://careers.stripe.com/jobs/731"
"732","Square","Customer Success Specialist","Portland, OR","$75732 - $95732","submitted","external_automated","EXT2026020359627","https://careers.square.com/jobs/732"
"733","PayPal","Technical Account Manager","San Diego, CA","$75733 - $95733","submitted","external_automated","EXT2026020366790","https://careers.paypal.com/jobs/733"
"734","Shopify","Implementation Success Manager","Dallas, TX","$75734 - $95734","submitted","external_automated","EXT2026020338240","https://careers.shopify.com/jobs/734"
"735","Salesforce","Customer Success Manager","Houston, TX","$75735 - $95735","external_manual","external_manual","","https://careers.salesforce.com/jobs/735"
"736","HubSpot","Senior Customer Success Manager","Washington, DC","$75736 - $95736","submitted","external_automated","EXT2026020337667","https://careers.hubspot.com/jobs/736"
"737","Zoom","Account Manager","Philadelphia, PA","$75737 - $95737","external_manual","external_manual","","https://careers.zoom.com/jobs/737"
"738","Slack","Senior Account Manager","Remote, US","$75738 - $95738","submitted","external_automated","EXT2026020344309","https://careers.slack.com/jobs/738"
"739","Atlassian","Strategic Account Manager","Atlanta, GA","$75739 - $95739","submitted","external_automated","EXT2026020350562","https://careers.atlassian.com/jobs/739"
"740","Zendesk","Client Success Manager","Austin, TX","$75740 - $95740","submitted","external_automated","EXT2026020364270","https://careers.zendesk.com/jobs/740"
"741","ServiceNow","Enterprise Customer Success Manager","Boston, MA","$75741 - $95741","submitted","direct_portal","DIR2026020372365","https://careers.servicenow.com/jobs/741"
"742","Workday","Account Executive","Chicago, IL","$75742 - $95742","submitted","external_automated","EXT2026020358105","https://careers.workday.com/jobs/742"
"743","Snowflake","Sales Representative","Denver, CO","$75743 - $95743","submitted","direct_portal","DIR2026020393345","https://careers.snowflake.com/jobs/743"
"744","Datadog","Business Development Representative","Los Angeles, CA","$75744 - $95744","submitted","direct_portal","DIR2026020368104","https://careers.datadog.com/jobs/744"
"745","MongoDB","Sales Development Representative","New York, NY","$75745 - $95745","submitted","external_automated","EXT2026020342528","https://careers.mongodb.com/jobs/745"
"746","Elastic","Client Relationship Manager","San Francisco, CA","$75746 - $95746","external_manual","external_manual","","https://careers.elastic.com/jobs/746"
"747","Twilio","Customer Success Specialist","Seattle, WA","$75747 - $95747","submitted","external_automated","EXT2026020351916","https://careers.twilio.com/jobs/747"
"748","SendGrid","Technical Account Manager","Miami, FL","$75748 - $95748","submitted","direct_portal","DIR2026020360497","https://careers.sendgrid.com/jobs/748"
"749","Mailchimp","Implementation Success Manager","Phoenix, AZ","$75749 - $95749","submitted","external_automated","EXT2026020313466","https://careers.mailchimp.com/jobs/749"
"750","DocuSign","Customer Success Manager","Portland, OR","$75750 - $95750","submitted","external_automated","EXT2026020337285","https://careers.docusign.com/jobs/750"
"751","Dropbox","Senior Customer Success Manager","San Diego, CA","$75751 - $95751","submitted","external_automated","EXT2026020380128","https://careers.dropbox.com/jobs/751"
"752","Box","Account Manager","Dallas, TX","$75752 - $95752","submitted","external_automated","EXT2026020390036","https://careers.box.com/jobs/752"
"753","Okta","Senior Account Manager","Houston, TX","$75753 - $95753","submitted","external_automated","EXT2026020353539","https://careers.okta.com/jobs/753"
"754","Auth0","Strategic Account Manager","Washington, DC","$75754 - $95754","submitted","external_automated","EXT2026020380353","https://careers.auth0.com/jobs/754"
"755","Cloudflare","Client Success Manager","Philadelphia, PA","$75755 - $95755","submitted","external_automated","EXT2026020339364","https://careers.cloudflare.com/jobs/755"
"756","Fastly","Enterprise Customer Success Manager","Remote, US","$75756 - $95756","submitted","external_automated","EXT2026020319512","https://careers.fastly.com/jobs/756"
"757","New Relic","Account Executive","Atlanta, GA","$75757 - $95757","submitted","direct_portal","DIR2026020388731","https://careers.newrelic.com/jobs/757"
"758","GitLab","Sales Representative","Austin, TX","$75758 - $95758","submitted","external_automated","EXT2026020389333","https://careers.gitlab.com/jobs/758"
"759","GitHub","Business Development Representative","Boston, MA","$75759 - $95759","external_manual","external_manual","","https://careers.github.com/jobs/759"
"760","Jira","Sales Development Representative","Chicago, IL","$75760 - $95760","submitted","direct_portal","DIR2026020328498","https://careers.jira.com/jobs/760"
"761","Confluence","Client Relationship Manager","Denver, CO","$75761 - $95761","submitted","direct_portal","DIR2026020376828","https://careers.confluence.com/jobs/761"
"762","Asana","Customer Success Specialist","Los Angeles, CA","$75762 - $95762","submitted","external_automated","EXT2026020336623","https://careers.asana.com/jobs/762"
"763","Monday","Technical Account Manager","New York, NY","$75763 - $95763","submitted","external_automated","EXT2026020322929","https://careers.monday.com/jobs/763"
"764","Notion","Implementation Success Manager","San Francisco, CA","$75764 - $95764","external_manual","external_manual","","https://careers.notion.com/jobs/764"
"765","Airtable","Customer Success Manager","Seattle, WA","$75765 - $95765","external_manual","external_manual","","https://careers.airtable.com/jobs/765"
"766","Figma","Senior Customer Success Manager","Miami, FL","$75766 - $95766","external_manual","external_manual","","https://careers.figma.com/jobs/766"
"767","Miro","Account Manager","Phoenix, AZ","$75767 - $95767","submitted","direct_portal","DIR2026020396867","https://careers.miro.com/jobs/767"
"768","Canva","Senior Account Manager","Portland, OR","$75768 - $95768","submitted","external_automated","EXT2026020320916","https://careers.canva.com/jobs/768"
"769","Adobe","Strategic Account Manager","San Diego, CA","$75769 - $95769","submitted","external_automated","EXT2026020355996","https://careers.adobe.com/jobs/769"
"770","Microsoft","Client Success Manager","Dallas, TX","$75770 - $95770","submitted","external_automated","EXT2026020316169","https://careers.microsoft.com/jobs/770"
"771","Google","Enterprise Customer Success Manager","Houston, TX","$75771 - $95771","submitted","external_automated","EXT2026020383281","https://careers.google.com/jobs/771"
"772","Amazon","Account Executive","Washington, DC","$75772 - $95772","submitted","direct_portal","DIR2026020362942","https://careers.amazon.com/jobs/772"
"773","Meta","Sales Representative","Philadelphia, PA","$75773 - $95773","submitted","external_automated","EXT2026020390751","https://careers.meta.com/jobs/773"
"774","Apple","Business Development Representative","Remote, US","$75774 - $95774","external_manual","external_manual","","https://careers.apple.com/jobs/774"
"775","Netflix","Sales Development Representative","Atlanta, GA","$75775 - $95775","submitted","external_automated","EXT2026020368944","https://careers.netflix.com/jobs/775"
"776","Spotify","Client Relationship Manager","Austin, TX","$75776 - $95776","submitted","direct_portal","DIR2026020351122","https://careers.spotify.com/jobs/776"
"777","Uber","Customer Success Specialist","Boston, MA","$75777 - $95777","external_manual","external_manual","","https://careers.uber.com/jobs/777"
"778","Lyft","Technical Account Manager","Chicago, IL","$75778 - $95778","external_manual","external_manual","","https://careers.lyft.com/jobs/778"
"779","Airbnb","Implementation Success Manager","Denver, CO","$75779 - $95779","submitted","external_automated","EXT2026020322703","https://careers.airbnb.com/jobs/779"
"780","Stripe","Customer Success Manager","Los Angeles, CA","$75780 - $95780","submitted","external_automated","EXT2026020312103","https://careers.stripe.com/jobs/780"
"781","Square","Senior Customer Success Manager","New York, NY","$75781 - $95781","external_manual","external_manual","","https://careers.square.com/jobs/781"
"782","PayPal","Account Manager","San Francisco, CA","$75782 - $95782","submitted","external_automated","EXT2026020375051","https://careers.paypal.com/jobs/782"
"783","Shopify","Senior Account Manager","Seattle, WA","$75783 - $95783","submitted","direct_portal","DIR2026020358450","https://careers.shopify.com/jobs/783"
"784","Salesforce","Strategic Account Manager","Miami, FL","$75784 - $95784","submitted","direct_portal","DIR2026020363738","https://careers.salesforce.com/jobs/784"
"785","HubSpot","Client Success Manager","Phoenix, AZ","$75785 - $95785","submitted","external_automated","EXT2026020362913","https://careers.hubspot.com/jobs/785"
"786","Zoom","Enterprise Customer Success Manager","Portland, OR","$75786 - $95786","submitted","external_automated","EXT2026020381924","https://careers.zoom.com/jobs/786"
"787","Slack","Account Executive","San Diego, CA","$75787 - $95787","submitted","external_automated","EXT2026020338348","https://careers.slack.com/jobs/787"
"788","Atlassian","Sales Representative","Dallas, TX","$75788 - $95788","submitted","external_automated","EXT2026020314184","https://careers.atlassian.com/jobs/788"
"789","Zendesk","Business Development Representative","Houston, TX","$75789 - $95789","submitted","external_automated","EXT2026020349751","https://careers.zendesk.com/jobs/789"
"790","ServiceNow","Sales Development Representative","Washington, DC","$75790 - $95790","submitted","direct_portal","DIR2026020373313","https://careers.servicenow.com/jobs/790"
"791","Workday","Client Relationship Manager","Philadelphia, PA","$75791 - $95791","submitted","direct_portal","DIR2026020366865","https://careers.workday.com/jobs/791"
"792","Snowflake","Customer Success Specialist","Remote, US","$75792 - $95792","submitted","direct_portal","DIR2026020319968","https://careers.snowflake.com/jobs/792"
"793","Datadog","Technical Account Manager","Atlanta, GA","$75793 - $95793","submitted","external_automated","EXT2026020356196","https://careers.datadog.com/jobs/793"
"794","MongoDB","Implementation Success Manager","Austin, TX","$75794 - $95794","submitted","external_automated","EXT2026020363977","https://careers.mongodb.com/jobs/794"
"795","Elastic","Customer Success Manager","Boston, MA","$75795 - $95795","submitted","external_automated","EXT2026020374809","https://careers.elastic.com/jobs/795"
"796","Twilio","Senior Customer Success Manager","Chicago, IL","$75796 - $95796","submitted","external_automated","EXT2026020372456","https://careers.twilio.com/jobs/796"
"797","SendGrid","Account Manager","Denver, CO","$75797 - $95797","external_manual","external_manual","","https://careers.sendgrid.com/jobs/797"
"798","Mailchimp","Senior Account Manager","Los Angeles, CA","$75798 - $95798","submitted","external_automated","EXT2026020311874","https://careers.mailchimp.com/jobs/798"
"799","DocuSign","Strategic Account Manager","New York, NY","$75799 - $95799","submitted","direct_portal","DIR2026020374706","https://careers.docusign.com/jobs/799"
"800","Dropbox","Client Success Manager","San Francisco, CA","$75800 - $95800","submitted","direct_portal","DIR2026020316554","https://careers.dropbox.com/jobs/800"
"801","Box","Enterprise Customer Success Manager","Seattle, WA","$75801 - $95801","external_manual","external_manual","","https://careers.box.com/jobs/801"
"802","Okta","Account Executive","Miami, FL","$75802 - $95802","external_manual","external_manual","","https://careers.okta.com/jobs/802"
"803","Auth0","Sales Representative","Phoenix, AZ","$75803 - $95803","submitted","external_automated","EXT2026020397149","https://careers.auth0.com/jobs/803"
"804","Cloudflare","Business Development Representative","Portland, OR","$75804 - $95804","submitted","external_automated","EXT2026020362973","https://careers.cloudflare.com/jobs/804"
"805","Fastly","Sales Development Representative","San Diego, CA","$75805 - $95805","submitted","direct_portal","DIR2026020329422","https://careers.fastly.com/jobs/805"
"806","New Relic","Client Relationship Manager","Dallas, TX","$75806 - $95806","submitted","external_automated","EXT2026020321377","https://careers.newrelic.com/jobs/806"
"807","GitLab","Customer Success Specialist","Houston, TX","$75807 - $95807","submitted","external_automated","EXT2026020313438","https://careers.gitlab.com/jobs/807"
"808","GitHub","Technical Account Manager","Washington, DC","$75808 - $95808","submitted","external_automated","EXT2026020345040","https://careers.github.com/jobs/808"
"809","Jira","Implementation Success Manager","Philadelphia, PA","$75809 - $95809","submitted","external_automated","EXT2026020382742","https://careers.jira.com/jobs/809"
